Date,open,high,low,close,volume,ticker,sector,channel,region,country,lat,lon,returns,rolling_vol_21,rolling_return_21,rolling_sharpe_21,max_drawdown,value_at_risk_95,risk_score,roi,cost,revenue,impressions,conversion_rate,campaign,geo_lat,geo_lon,audit_flag,risk_band,date
2024-03-26,169.202,170.614,168.782,168.912,57659425.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.006680466691757592,0.2309879763840312,-0.0030022756878578145,-0.01299754097532052,-0.14585025999349985,-0.02553604031819932,0.0,-0.668,2026.94,2013.4,57659,4.67,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-03-26
2024-03-27,169.609,172.785,169.312,172.495,60557863.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.021212228852893755,0.24307088909687388,-0.0023785433140845282,-0.009785389451291222,-0.14585025999349985,-0.02553604031819932,0.0,2.121,2069.94,2113.85,60558,6.06,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-03-27
2024-03-28,170.943,171.421,169.708,170.674,65982783.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.010556827734137242,0.24431391246919928,-0.0025655739770106692,-0.010501137455011335,-0.14585025999349985,-0.019657557317869587,0.0,-1.056,2048.09,2026.47,65983,4.47,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-03-28
2024-04-01,170.385,170.445,168.678,169.232,46458838.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.008448855713231063,0.24514445569679358,-0.0027919995010467252,-0.011389201085991535,-0.14585025999349985,-0.019657557317869587,0.0,-0.845,2030.78,2013.62,46459,4.58,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-01
2024-04-02,168.286,168.544,167.44,168.046,49562405.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.00700813084995755,0.2453313152012203,-0.0028387881243314493,-0.011571242431905117,-0.14666273968150761,-0.019657557317869587,0.0,-0.701,2016.55,2002.42,49562,4.65,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-02
2024-04-03,167.996,169.878,167.788,168.852,47916905.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.004796305773419274,0.23231716760019364,-0.001401648107783511,-0.006033338484031788,-0.14666273968150761,-0.019657557317869587,0.0,0.48,2026.22,2035.94,47917,5.24,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-03
2024-04-04,169.489,171.113,168.026,168.026,53957967.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.00489185795844882,0.2111548858277778,-0.0002807008935989212,-0.0013293601637419203,-0.14676429964250853,-0.019657557317869587,0.0,-0.489,2016.31,2006.45,53958,4.76,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-04
2024-04-05,168.792,169.589,168.156,168.782,42303636.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.00449930367919249,0.21074688710756911,0.00021366039873961187,0.0010138246959280383,-0.14676429964250853,-0.019657557317869587,0.0,0.45,2025.38,2034.49,42304,5.22,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-05
2024-04-08,168.236,168.406,167.45,167.659,37602228.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.006653553104004062,0.21207653552817401,-6.922773267674442e-05,-0.00032642806288934133,-0.14862792492687651,-0.019657557317869587,0.0,-0.665,2011.91,1998.52,37602,4.67,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-08
2024-04-09,167.906,169.282,167.559,168.872,42651655.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.007234923266869142,0.21048705097504383,-0.0002122050504478176,-0.0010081620197765868,-0.14862792492687651,-0.019657557317869587,0.0,0.723,2026.46,2041.12,42652,5.36,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-09
2024-04-10,168.006,168.296,166.325,166.991,49944053.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.011138613861386149,0.20895904643973062,-0.0013061592339108483,-0.006250790555208528,-0.1520200276243091,-0.019657557317869587,0.0,-1.114,2003.89,1981.57,49944,4.44,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-10
2024-04-11,167.549,174.635,167.37,174.217,91500290.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.04327179309064566,0.2598249864493564,0.0006225726425416031,0.002396123063641346,-0.1520200276243091,-0.019657557317869587,0.0,4.327,2090.6,2181.06,91500,7.16,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-11
2024-04-12,173.441,177.521,173.391,175.72,102150955.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.008627171860380978,0.2569270703444513,0.0016106244047785067,0.006268799946300756,-0.1520200276243091,-0.019657557317869587,0.0,0.863,2108.64,2126.83,102151,5.43,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-12
2024-04-15,174.536,175.8,171.689,171.879,73878975.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.021858638743455505,0.26685528409397485,4.916343199424218e-05,0.00018423255946068863,-0.1520200276243091,-0.022034888534987102,0.0,-2.186,2062.55,2017.47,73879,3.91,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-15
2024-04-16,170.943,172.944,167.48,168.584,74059284.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.019170462941953237,0.27500861862119236,-0.0007591782470789505,-0.00276056165397737,-0.1520200276243091,-0.022034888534987102,0.0,-1.917,2023.01,1984.23,74059,4.04,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-16
2024-04-17,168.812,169.848,167.21,167.21,51141555.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.008150239643145207,0.2748644922477219,-0.0014507780615044198,-0.005278157428195217,-0.1520200276243091,-0.022034888534987102,0.0,-0.815,2006.52,1990.17,51142,4.59,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-17
2024-04-18,167.24,167.847,165.767,166.255,43326520.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.005711380898271723,0.26964672728772715,-0.002369405244338268,-0.008787072137574986,-0.15575743418914503,-0.022034888534987102,0.0,-0.571,1995.06,1983.67,43327,4.71,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-18
2024-04-19,165.429,165.619,163.304,164.156,68087805.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.012625184204986262,0.264406316622087,-0.0036710923882638763,-0.013884283988233638,-0.16641615209619734,-0.022034888534987102,0.0,-1.263,1969.87,1945.0,68088,4.37,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-19
2024-04-22,164.738,166.474,163.996,165.061,48343639.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.005513048563561496,0.22860003232842188,-0.0014628878092362442,-0.00639933334363909,-0.16641615209619734,-0.022034888534987102,0.0,0.551,1980.73,1991.65,48344,5.28,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-22
2024-04-23,164.573,166.265,164.146,166.115,49771668.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.0063855180811942525,0.2290308243676247,-0.0014117578588529202,-0.006164051772292722,-0.16641615209619734,-0.022034888534987102,0.0,0.639,1993.38,2006.11,49772,5.32,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-23
2024-04-24,165.757,168.505,165.429,168.226,48479670.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.012708063690816562,0.23260678763480758,-0.00041170740408384763,-0.0017699715828165248,-0.16641615209619734,-0.022034888534987102,0.0,1.271,2018.71,2044.36,48480,5.64,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-24
2024-04-25,168.727,169.808,167.361,169.092,50797055.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.0051478368385387,0.23219877988222823,0.0001515451449778805,0.0006526526326053244,-0.16641615209619734,-0.022034888534987102,0.0,0.515,2029.1,2039.55,50797,5.26,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-25
2024-04-26,169.082,170.535,168.386,168.505,45050071.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.0034714829796798075,0.21937942833408497,-0.001023869704192289,-0.004667118115710809,-0.16641615209619734,-0.022034888534987102,0.0,-0.347,2022.06,2015.04,45050,4.83,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-26
2024-04-29,172.555,175.203,172.287,172.685,68491301.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.024806385567193834,0.23374920732561763,0.0006600928339663335,0.002823936138730131,-0.16641615209619734,-0.022034888534987102,0.0,2.481,2072.22,2123.62,68491,6.24,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-29
2024-04-30,172.515,174.168,169.202,169.529,66246106.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.018276051770564905,0.2409426611860853,0.00019213111695043627,0.0007974142727760826,-0.16641615209619734,-0.022034888534987102,0.0,-1.828,2034.35,1997.17,66246,4.09,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-04-30
2024-05-01,168.782,171.894,168.316,168.505,50621046.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.0060402644975195985,0.24060131151414538,0.000238219990876053,0.000990102628189737,-0.16641615209619734,-0.022034888534987102,0.0,-0.604,2022.06,2009.85,50621,4.7,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-01
2024-05-02,171.699,172.6,170.088,172.217,94659779.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.022029019910388525,0.25185710772393155,0.001058825425969827,0.004204072045210805,-0.16641615209619734,-0.022034888534987102,0.0,2.203,2066.6,2112.13,94660,6.1,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-02
2024-05-03,185.768,186.121,181.802,182.518,163994820.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.05981407178153142,0.3224456068992494,0.004140060175492695,0.01283956142341331,-0.16641615209619734,-0.022034888534987102,0.0,5.981,2190.22,2321.23,163995,7.99,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-03
2024-05-06,181.496,183.334,179.573,180.856,78940657.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.009105951193854933,0.32568272509442886,0.0034921908958237707,0.01072267770668905,-0.16641615209619734,-0.022034888534987102,0.0,-0.911,2170.27,2150.51,78941,4.54,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-06
2024-05-07,182.588,184.032,180.468,181.542,77670793.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.003793072942009257,0.3235860067695321,0.003989649278967262,0.012329486428653922,-0.16641615209619734,-0.022034888534987102,0.0,0.379,2178.5,2186.76,77671,5.19,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-07
2024-05-08,181.991,182.21,180.597,181.881,45269837.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.0018673364841192974,0.3234419105951585,0.0037340499083601264,0.01154473117441454,-0.16641615209619734,-0.022034888534987102,0.0,0.187,2182.57,2186.65,45270,5.09,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-08
2024-05-09,181.702,183.793,181.254,183.703,49214259.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.010017538940296111,0.319462869195135,0.004741485756059281,0.014842055879624234,-0.16641615209619734,-0.022034888534987102,0.0,1.002,2204.44,2226.52,49214,5.5,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-09
2024-05-10,184.28,184.47,181.519,182.436,50930093.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.006897002226419757,0.28904556682715016,0.0023524955028656905,0.008138839590895673,-0.16641615209619734,-0.022034888534987102,0.0,-0.69,2189.23,2174.13,50930,4.66,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-10
2024-05-13,184.814,186.474,184.002,185.657,72286944.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.017655506588611924,0.2931775001178907,0.002782416204210021,0.009490551638823489,-0.16641615209619734,-0.022034888534987102,0.0,1.766,2227.88,2267.21,72287,5.88,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-13
2024-05-14,186.882,187.669,185.667,186.802,52569709.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.00616728698621638,0.27924120337024594,0.004116984096099159,0.014743469253140445,-0.16641615209619734,-0.022034888534987102,0.0,0.617,2241.62,2255.44,52570,5.31,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-14
2024-05-15,187.281,190.012,186.742,189.085,70636595.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.012221496557852873,0.26716837114233355,0.00561183931037564,0.021004879007125964,-0.16641615209619734,-0.022034888534987102,0.0,1.222,2269.02,2296.75,70637,5.61,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-15
2024-05-16,189.832,190.455,189.025,189.205,53022837.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.0006346352169659397,0.26316989510716426,0.006030166684666647,0.022913588509852655,-0.16641615209619734,-0.022034888534987102,0.0,0.063,2270.46,2271.9,53023,5.03,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-16
2024-05-17,188.875,190.171,188.546,189.234,41421673.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.0001532729050499615,0.26064506296291656,0.006309435913396251,0.024207003354189488,-0.16641615209619734,-0.022034888534987102,0.0,0.015,2270.81,2271.16,41422,5.01,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-17
2024-05-20,188.691,191.277,188.377,190.4,44510369.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.006161683418413055,0.2514100358104554,0.007204048657367647,0.028654578701062545,-0.16641615209619734,-0.022034888534987102,0.0,0.616,2284.8,2298.88,44510,5.31,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-20
2024-05-21,190.45,192.084,190.28,191.706,42451598.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.006859243697478812,0.25133918778538,0.007268153187554186,0.02891770778602382,-0.16641615209619734,-0.022034888534987102,0.0,0.686,2300.47,2316.25,42452,5.34,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-21
2024-05-22,191.621,192.177,189.633,190.26,34764997.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.0075427999123658385,0.256532966901916,0.00660489994976561,0.02574678814006372,-0.16641615209619734,-0.022034888534987102,0.0,-0.754,2283.12,2265.9,34765,4.62,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-22
2024-05-23,190.34,190.36,185.999,186.254,51177350.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.021055397876589943,0.27257294070490234,0.004997116065603395,0.01833313333554067,-0.16641615209619734,-0.022034888534987102,0.0,-2.106,2235.05,2187.99,51177,3.95,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-23
2024-05-24,188.188,189.942,187.411,189.343,36449066.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.01658487871401415,0.2755160955036968,0.005541737107292703,0.020114023092412562,-0.16641615209619734,-0.022034888534987102,0.0,1.658,2272.12,2309.8,36449,5.83,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-24
2024-05-28,190.869,192.354,188.466,189.353,52455759.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,5.2814204908546714e-05,0.2743313365652849,0.005709560782749291,0.020812645227609786,-0.16641615209619734,-0.022034888534987102,0.0,0.005,2272.24,2272.36,52456,5.0,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-28
2024-05-29,188.975,191.603,188.875,189.652,53246372.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.0015790613298969358,0.26561978118897156,0.004603497723830391,0.01733115547051556,-0.16641615209619734,-0.02109555991993322,0.0,0.158,2275.82,2279.41,53246,5.08,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-29
2024-05-30,190.121,191.536,189.992,190.649,50115811.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.0052569970261322485,0.2522522483715437,0.005724119095101684,0.022692043904681467,-0.16641615209619734,-0.019264709688685072,0.0,0.526,2287.79,2299.82,50116,5.26,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-30
2024-05-31,190.799,191.925,189.274,191.606,75410876.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.005019695880912112,0.24863669551739523,0.006250783875027003,0.025140230656700003,-0.16641615209619734,-0.019264709688685072,0.0,0.502,2299.27,2310.81,75411,5.25,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-05-31
2024-06-03,192.254,194.337,191.875,193.38,50248854.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.009258582716616504,0.24227988329375352,0.005642667818180717,0.023289873436744376,-0.16641615209619734,-0.019264709688685072,0.0,0.926,2320.56,2342.05,50249,5.46,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-03
2024-06-04,193.983,194.666,192.387,193.699,47630992.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.0016496018202503127,0.14105092511206843,0.002872931153357807,0.02036804190454754,-0.16641615209619734,-0.019264709688685072,0.0,0.165,2324.39,2328.22,47631,5.08,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-04
2024-06-05,194.746,196.24,194.217,195.214,54338800.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.007821413636621699,0.13499616535314193,0.003678996145285266,0.02725259740275756,-0.16641615209619734,-0.019264709688685072,0.0,0.782,2342.57,2360.89,54339,5.39,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-05
2024-06-06,195.03,195.842,193.52,193.829,41320160.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.007094778038460259,0.14005430574751587,0.0031605270509771936,0.022566439739988155,-0.16641615209619734,-0.019264709688685072,0.0,-0.709,2325.95,2309.45,41320,4.65,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-06
2024-06-07,193.998,196.28,193.49,196.23,53282389.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.01238720728064413,0.1435283768312876,0.003661473279383138,0.025510448597123526,-0.16641615209619734,-0.019264709688685072,0.0,1.239,2354.76,2383.93,53282,5.62,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-07
2024-06-10,196.24,196.639,191.506,192.473,97588965.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.01914590021913054,0.16166408957269413,0.0022727380813152022,0.014058397800788278,-0.16641615209619734,-0.019264709688685072,0.0,-1.915,2309.68,2265.46,97589,4.04,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-10
2024-06-11,193.001,206.466,192.981,206.457,172952626.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.07265434632389978,0.28929873713270926,0.006060897536092323,0.020950307616835615,-0.16641615209619734,-0.019264709688685072,0.0,7.265,2477.48,2657.48,172953,8.63,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-11
2024-06-12,206.675,219.462,206.207,212.357,198800203.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.02857737930900872,0.2971807615374006,0.006580986713254075,0.022144726594039127,-0.16641615209619734,-0.019264709688685072,0.0,2.858,2548.28,2621.1,198800,6.43,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-12
2024-06-13,214.021,216.023,210.891,213.522,98191636.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.005486044726568995,0.2972020797866567,0.006548546605651818,0.02203398647261359,-0.16641615209619734,-0.019264709688685072,0.0,0.549,2562.26,2576.32,98192,5.27,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-13
2024-06-14,213.134,214.449,210.592,211.778,70358423.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.008167776622549416,0.30067079860920626,0.005577628835156471,0.01855061702352391,-0.16641615209619734,-0.019264709688685072,0.0,-0.817,2541.34,2520.58,70358,4.59,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-14
2024-06-17,212.655,218.217,212.007,215.945,94043311.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,0.019676264767823026,0.3039441431304556,0.006484373099483,0.02133409458954387,-0.16641615209619734,-0.019147128355271676,0.0,1.968,2591.34,2642.33,94043,5.98,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-17
2024-06-18,216.861,217.897,212.287,213.572,80211935.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.010988909212994002,0.30927251098368,0.005953792998623763,0.01925096084254943,-0.16641615209619734,-0.019147128355271676,0.0,-1.099,2562.86,2534.7,80212,4.45,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-18
2024-06-20,213.214,213.522,208.151,208.978,86462068.0,AAPL,Technology,App Store,North America,USA,37.3349,-122.009,-0.021510310340306704,0.3235635761402843,0.004636079010113299,0.014328185716748536,-0.16641615209619734,-0.019264709688685072,0.0,-2.151,2507.74,2453.8,86462,3.92,AAPL-App_Store,37.3349,-122.009,OK,Low,2024-06-20
